date,Coronavirus,SARS-CoV-2,Covid Symptoms,Covid Vaccine,Intensive Care
2020-01-01,,,,,
2020-01-02,,,,,
2020-01-03,,,,,
2020-01-04,,,,,
2020-01-05,0.0,,,,1.09375
2020-01-06,0.0,,,,0.915
2020-01-07,0.0,,,,1.67
2020-01-08,0.0,,,,1.96625
2020-01-09,0.0,,,,2.235
2020-01-10,0.0,,,,2.2575000000000003
2020-01-11,0.0,,,,1.09375
2020-01-12,0.0,,,,1.04375
2020-01-13,0.0,,,,0.86
2020-01-14,0.0,,,,1.7974999999999999
2020-01-15,0.0,,,,1.3199999999999998
2020-01-16,0.0,,,,0.7275
2020-01-17,0.0,,,,1.6112499999999998
2020-01-18,0.0,,,,1.06
2020-01-19,0.0,,,,0.64
2020-01-20,0.0,,,,1.89375
2020-01-21,0.02,,,,0.7987500000000001
2020-01-22,0.03,,,,1.225
2020-01-23,0.07,,,,0.9437500000000001
2020-01-24,0.08,,,,0.9675
2020-01-25,0.13,,,,2.375
2020-01-26,1.82,,,,1.935
2020-01-27,1.82,,,,0.305
2020-01-28,4.37125,,,,0.8700000000000001
2020-01-29,4.16,,,,1.22125
2020-01-30,8.352500000000001,,,,0.84875
2020-01-31,13.0,,,,1.05875
2020-02-01,1.56,,,,0.3375
2020-02-02,0.49,0.0,0.0,0.0,0.28750000000000003
2020-02-03,0.35,0.0,0.0,0.0,0.1325
2020-02-04,0.28,0.0,0.0,0.0,0.265
2020-02-05,0.28,0.0,0.0,0.0,0.165
2020-02-06,0.28,0.0,0.0,0.0,0.0625
2020-02-07,0.28,0.0,0.0,0.0,0.15500000000000003
2020-02-08,0.21,0.0,0.0,0.0,0.1325
2020-02-09,0.17625,0.0,0.0,0.0,0.28500000000000003
2020-02-10,0.235,0.0,0.0,0.0,0.45374999999999993
2020-02-11,0.235,0.0,0.0,0.0,0.4537499999999999
2020-02-12,0.235,0.21250000000000002,0.0,0.0,0.19125
2020-02-13,0.17625,0.0,0.0,0.0,0.32624999999999993
2020-02-14,0.17625,0.0,0.0,0.0,0.1725
2020-02-15,0.17625,0.0,0.0,0.0,0.27
2020-02-16,0.6900000000000001,0.0,0.0,0.0,0.39
2020-02-17,0.6900000000000001,0.0,0.0,0.0,0.535
2020-02-18,0.6900000000000001,0.0,0.03,0.0,0.56
2020-02-19,0.46,0.0,0.07375000000000001,0.0,0.485
2020-02-20,0.46,0.42500000000000004,0.0,0.0,0.45999999999999996
2020-02-21,8.05,0.495,0.37375,0.0,0.74
2020-02-22,17.02,0.40249999999999997,0.47875,0.0,0.945
2020-02-23,87.0,4.27125,2.75,0.0,14.838750000000001
2020-02-24,78.19125,4.30875,0.94625,0.0,8.4
2020-02-25,66.88125,8.35375,1.03125,0.0,9.215
2020-02-26,51.87375,4.855,1.74,0.0,7.84
2020-02-27,44.37,1.40625,1.1999999999999997,0.0,10.108749999999999
2020-02-28,35.77875,1.49625,0.8675,0.0,11.97625
2020-02-29,38.28,2.1925,1.36875,0.0,16.75
2020-03-01,33.381249999999994,2.02625,1.33,0.0,6.38625
2020-03-02,32.870000000000005,3.6312499999999996,1.7599999999999998,0.1875,7.43375
2020-03-03,36.10625,3.76625,1.7999999999999998,0.14250000000000002,6.6475
2020-03-04,51.775000000000006,6.065,3.25,0.0,8.375
2020-03-05,44.962500000000006,4.825,4.7299999999999995,0.0,14.70875
2020-03-06,47.00625,5.7925,5.23,0.3875,20.67625
2020-03-07,57.56625,6.362500000000001,6.88,0.42000000000000004,25.91
2020-03-08,94.0,7.01,13.2125,1.6099999999999999,93.75
2020-03-09,99.0,18.00625,12.1975,2.0,100.0
2020-03-10,94.375,12.555,9.905000000000001,1.09,82.25
2020-03-11,100.0,20.4675,10.150000000000002,0.355,61.125
2020-03-12,91.0,11.92125,11.83,0.0,47.125
2020-03-13,83.25,11.015,10.815,0.0,49.0
2020-03-14,79.375,10.598749999999999,10.43,0.41750000000000004,59.375
2020-03-15,64.00625,7.555,11.60625,0.0,48.60875
2020-03-16,55.44,9.87125,11.568750000000001,0.0,29.48375
2020-03-17,51.59,32.5,11.1,0.1375,30.52125
2020-03-18,53.803749999999994,8.205,11.925,0.6825,23.27
2020-03-19,52.36,12.83625,11.23125,0.0,23.74625
2020-03-20,53.9,12.877500000000001,15.0,0.51375,25.978749999999998
2020-03-21,56.21,14.01375,13.368749999999999,0.0,23.18875
2020-03-22,45.26,12.075,12.8275,0.495,15.89125
2020-03-23,36.58,15.3325,10.955000000000002,0.15749999999999997,11.61375
2020-03-24,34.72,11.58375,12.04,0.1775,10.05875
2020-03-25,32.86,12.57,9.6775,0.345,9.865
2020-03-26,32.86,19.509999999999998,10.780000000000001,0.0,9.03875
2020-03-27,32.24,23.4375,10.3775,0.32875,9.865
2020-03-28,32.86,22.00875,9.835,0.2,9.282499999999999
2020-03-29,24.56125,6.1625000000000005,10.35375,0.30500000000000005,5.0200000000000005
2020-03-30,21.4375,14.862499999999999,7.5075,0.675,4.6587499999999995
2020-03-31,19.6,16.42125,8.195,1.7000000000000002,5.25
2020-04-01,32.9525,17.2875,9.405000000000001,0.0,9.91
2020-04-02,31.911250000000003,11.6125,9.803749999999999,0.29000000000000004,10.075
2020-04-03,38.955,16.37,9.267500000000002,0.885,8.596250000000001
2020-04-04,49.0,11.8575,8.8,0.635,9.153749999999999
2020-04-05,41.588750000000005,20.24125,9.0,1.93,10.71375
2020-04-06,29.155,16.48125,7.942499999999999,0.29000000000000004,29.25
2020-04-07,27.814999999999998,17.6575,7.548749999999999,0.6174999999999999,12.21
2020-04-08,26.582500000000003,19.332500000000003,5.85,0.89,6.029999999999999
2020-04-09,26.582500000000003,25.1325,6.13125,0.565,6.8025
2020-04-10,25.725,21.7975,6.142499999999999,0.6599999999999999,5.595
2020-04-11,25.725,10.076250000000002,7.77375,0.3525,7.972499999999999
2020-04-12,24.7,10.04,7.36,1.8675000000000002,4.760000000000001
2020-04-13,26.7425,11.3375,5.71,0.0,5.9925
2020-04-14,23.18,4.733750000000001,5.3500000000000005,0.59,3.3362500000000006
2020-04-15,21.28,15.08125,5.07,0.815,3.2725000000000004
2020-04-16,20.14,13.557500000000001,5.49,0.5625,2.82625
2020-04-17,20.9,13.614999999999998,5.88,0.9125,3.825
2020-04-18,30.02,13.7,5.03,0.33499999999999996,3.2300000000000004
